adview,views,likes,dislikes,comment,Total_Time,category_enc
1,1512015,1142,641,64,1.3666666666666667,3
1,31003,120,6,10,4.516666666666667,6
4,1063342,320,259,64,2.1333333333333333,3
1,180371,351,51,15,8.55,3
2,609102,335,122,19,1.3833333333333333,3
18,8314912,10690,1463,540,4.333333333333333,3
7,1806344,3571,328,239,89.7,4
8,853623,1849,91,258,8.833333333333334,1
23137,189568,223,110,43,3.15,3
1,577795,10273,244,4690,3.5166666666666666,4
5,423330,775,109,58,54.266666666666666,3
1,2231,290,15,59,3.716666666666667,6
4,215601,305,64,44,4.616666666666667,6
2,171318,67,29,6,123.98333333333333,3
1,12503,23,5,9,84.66666666666666,4
38,498366,1215,93,31,7.7,3
5,44752,442,11,21,2.95,3
1,2149,16,2,8,3.35,1
2,244661,563,35,313,9.85,3
10,546671,649,174,46,156.51666666666665,3
2,189602,569,76,55,4.383333333333334,6
1,264947,375,80,30,4.516666666666667,3
1,23185,21,3,4,5.683333333333334,3
110,7604905,33885,2099,2854,3.6833333333333336,3
1,681523,434,249,44,124.53333333333333,4
2,33740,506,8,32,3.1166666666666667,6
1026,6101,260,3,110,3.033333333333333,6
11,243767,906,88,86,2.7,3
2,151285,677,22,25,1.3666666666666667,6
4,688048,5913,373,2128,8.216666666666667,1
1,101163,430,70,20,3.4166666666666665,3
3,14655,151,9,28,18.933333333333334,0
3,243648,949,33,60,3.05,3
6,3006526,1218,628,47,3.283333333333333,3
13,210484,1718,114,282,4.916666666666667,3
2,19608,113,1,45,23.1,3
4,73986,68,7,6,1.1,3
1,61856,30,7,4,1.25,3
80,1998690,3634,418,227,6.25,3
1,75836,413,7,44,1.95,3
1,1895,9,0,3,2.95,1
1,3458,9,1,0,10.033333333333333,3
1,73631,1630,51,325,5.7,3
6,1455729,10881,812,2801,0.4166666666666667,7
1,65736,55,20,11,4.983333333333333,3
2,195170,6097,135,1014,7.25,1
3,175457,704,36,184,3.1166666666666667,2
1,600168,2141,365,1809,6.5,5
2,9205,9,2,0,1.8833333333333333,0
1,137593,1693,82,510,3.0166666666666666,1
5,1320,3,1,1,5.783333333333333,3
2,2395325,22173,945,1438,8.916666666666666,1
1,4019,6,0,0,1.2833333333333332,3
1,25075,219,1,15,12.116666666666667,3
12,934616,1156,185,110,12.6,2
3,538893,713,162,103,227.16666666666666,6
39,2893590,5201,854,457,144.03333333333333,3
6,187889,215,86,11,14.533333333333333,4
2,1834653,11907,310,927,6.383333333333334,3
1,948227,3834,1237,3056,5.816666666666666,1
13,3620846,5085,1038,436,5.2,3
16,3358895,2300,1483,109,127.38333333333334,3
1,47151,145,5,8,4.45,4
1,4934,305,4,43,16.733333333333334,5
3,112,1,0,0,0.5,3
1,1417219,16140,548,1296,45.31666666666667,7
2,2264,1,0,0,1.5833333333333335,0
12,22706474,92225,6713,2263,5.733333333333333,6
3,55314,172,7,19,4.6,6
78,1065642,1501,62,44,1.25,4
1,138069,844,126,688,49.68333333333333,2
2,1707,2,0,0,0.43333333333333335,4
1,679179,2475,102,131,4.033333333333333,6
10997,13618,42,9,1,3.6833333333333336,3
2,474948,1341,195,64,51.88333333333333,6
6,240633,2953,531,374,1.85,4
107,5004318,12830,1073,1961,7.833333333333333,4
2,5432,8,2,0,0.5333333333333333,4
13,382374,532,114,33,20.466666666666665,4
341,4293657,5449,1110,233,8.966666666666667,3
3,54573,83,13,9,10.45,3
4,168168,1308,137,759,18.55,7
2,559174,3138,477,358,20.666666666666668,7
1,169941,317,14,31,3.05,6
1,654226,448,167,76,3.3666666666666667,3
1,90033,92,18,12,12.6,6
491,5606,291,2,62,3.05,3
8135,10262,38,0,9,3.35,6
1,146785,728,162,391,2.5833333333333335,5
2,218566,547,102,24,4.083333333333333,4
1,137,1,0,0,0.5166666666666667,3
20791,22094,57,7,0,0.6833333333333333,6
8,1896,26,2,0,3.7,3
1,13609,208,1,27,3.533333333333333,3
4,638921,1371,145,176,3.5,6
1,161119,224,23,3,6.533333333333333,3
4,7807,38,0,0,10.4,3
1,374601,1488,267,1016,17.433333333333334,3
9,993764,1696,218,153,116.48333333333333,4
1,4109,9,3,4,1.1666666666666667,3
1,6922,114,1,63,13.983333333333333,3
2,262425,2146,34,104,2.4833333333333334,3
8,3237221,9352,1474,1420,21.6,3
1,456501,6749,122,283,4.9,4
2,208011,413,35,80,4.766666666666667,3
1,365948,244,33,8,1.35,3
11,43615,62,9,10,11.533333333333333,4
9,2165763,2039,1118,243,2.8666666666666667,3
2,1838826,871,735,66,38.3,3
5,2840752,16348,873,3054,15.8,1
1,450958,4320,6183,2220,4.583333333333333,6
6,15782,28,7,0,4.516666666666667,3
2,2655730,20428,1313,724,2.75,3
10,950341,569,176,57,149.36666666666667,4
1,59043,249,52,2,57.18333333333333,6
3,318967,1104,46,57,1.5333333333333332,3
1,571943,698,131,181,6.95,6
3,8804,35,2,4,2.066666666666667,3
3666,38398,447,32,158,11.966666666666667,5
52534,66735,464,5,28,4.233333333333333,6
5,527136,3320,195,202,10.033333333333333,4
1,178,1,0,1,2.65,3
2,29689,26,1,5,10.866666666666667,3
1,563811,1239,266,236,40.666666666666664,3
9,4422170,4891,1179,451,138.83333333333331,3
2,2192122,6935,1841,3495,11.433333333333334,3
1,2225,6,1,0,1.3833333333333333,2
1,615590,20322,1359,2152,5.0,5
1,295836,226,63,71,11.033333333333333,3
1,49321,617,80,197,9.35,3
3,270573,381,33,40,4.033333333333333,3
2,59461,172,9,64,10.283333333333333,6
3,212181,4672,111,7798,6.483333333333333,3
14,383018,3040,98,277,5.383333333333334,5
2,248195,546,66,88,41.03333333333333,3
1,705,0,0,0,3.05,3
2,222648,479,54,13,34.666666666666664,3
25528,600154,13366,314,290,4.55,0
6,210,0,1,0,10.183333333333334,3
2,1742781,5301,4034,4793,3.8333333333333335,7
1,953861,2321,576,284,8.433333333333334,6
15,1436443,5963,414,580,3.7333333333333334,3
2,708023,1826,56,1096,9.933333333333334,4
30,427979,428,153,33,3.6666666666666665,3
3,929493,1508,155,54,2.466666666666667,3
2,293095,523,69,41,18.45,3
5,40913,184,5,23,6.35,3
3,1406797,1876,246,560,5.383333333333334,6
1,30064,17,22,0,1.3666666666666667,3
1,36983,202,4,44,20.933333333333334,1
27,665810,534,167,45,8.716666666666667,3
1,3989,18,3,0,0.6,2
1,658432,1476,122,136,8.15,3
4,471238,8500,100,752,5.666666666666667,1
1,2418,102,0,12,16.6,3
77,616863,209,172,11,17.8,4
104,271229,486,81,255,12.483333333333333,4
1,585176,1780,77,399,3.3833333333333333,7
35,2165628,9038,1336,875,5.783333333333333,4
1,27611,274,9,79,10.533333333333333,5
4,567687,1780,58,75,2.7,3
1,240734,547,88,82,6.866666666666667,3
2,829619,2565,160,375,3.5166666666666666,3
2,1396,2,0,0,4.216666666666667,6
8171,10076,11,1,0,1.2666666666666666,2
5,3645413,21005,1526,722,9.783333333333333,3
1,7517,72,1,16,13.15,3
1,353392,695,78,269,12.433333333333334,0
1,298062,226,8,8,1.0,3
1,372,1,0,0,127.18333333333334,3
4,683741,5551,261,1179,7.183333333333334,3
1,689,0,0,0,0.18333333333333332,4
1,1504873,1774,499,214,84.01666666666667,3
4050,15476,215,14,9,0.5166666666666667,4
5,485889,138,74,5,4.433333333333334,3
2,1158089,5218,420,744,50.61666666666667,3
2,265858,460,43,12,3.9333333333333336,3
3,2007694,4817,547,490,4.583333333333333,1
21,922961,1550,147,199,6.3,4
1,116705,3994,75,364,30.85,0
4,3256,26,2,0,3.216666666666667,3
1,165562,338,41,25,9.5,3
1,729204,13708,387,3966,5.65,5
26,5487165,22743,588,2141,4.483333333333333,6
2395,7024,32,6,4,3.216666666666667,3
9,3159339,3149,753,92,3.9166666666666665,3
6,624887,1093,134,77,4.583333333333333,3
4,1206683,5473,466,374,6.9,3
1,699260,1391,276,176,170.26666666666665,3
1,26181,234,2,144,4.733333333333333,3
1,32597,43,4,5,4.816666666666666,3
1,78649,257,8,77,8.7,3
9,428331,1685,110,441,15.8,6
3,419531,5119,66,223,1.9833333333333334,3
4,806333,913,84,28,10.166666666666666,3
7,46584,120,6,4,12.95,1
1,46745,1662,8,29,2.716666666666667,3
1,1113182,4142,368,441,1.65,3
1,127226,128,35,13,134.36666666666667,3
1,29450,39,13,3,4.45,3
73,521298,851,132,527,5.133333333333334,4
1,5197,20,0,3,1.8,4
24,352376,1203,86,332,4.766666666666667,0
2,4779,17,0,0,9.233333333333333,6
20,1818574,19201,235,618,4.516666666666667,3
4,5173987,26173,1557,5882,20.8,7
22,69914,164,8,13,5.066666666666666,3
1,15397,87,5,18,2.85,3
4,451989,4149,252,66,206.43333333333334,3
470,2168139,3225,219,230,2.7666666666666666,3
1,21209,105,8,65,5.566666666666666,6
4,1031231,2939,436,1313,5.616666666666667,5
4839,11405,113,11,7,4.35,6
7,29073,101,3,5,23.0,3
3,4868096,26763,854,1558,5.5,3
1,1072595,2828,90,265,1.3,4
6,104588,184,3,11,3.7666666666666666,3
14,1932499,15212,449,1658,3.4833333333333334,1
4,103232,291,22,5,5.983333333333333,3
1,71740,786,27,127,57.05,2
1,398184,1540,162,60,5.433333333333334,7
8,230794,1954,70,165,16.6,4
2,39677,175,4,158,21.316666666666666,2
7,557201,8432,302,2645,3.5666666666666664,5
1,446667,1539,196,88,1.15,3
2,1252164,21456,1140,5789,4.5,1
6,4539113,13256,1088,3067,16.0,3
1,2946,9,2,0,67.21666666666667,4
9724,227004,1114,21,54,6.216666666666667,6
35,6096,43,6,0,3.7,3
1,806105,5399,215,1404,4.133333333333334,3
14,1203891,2233,201,616,4.8,4
1,6776406,14498,703,792,4.4,6
1,46754,268,17,10,4.516666666666667,5
8,751847,2281,188,59,6.233333333333333,3
2,20603,45,1,5,10.666666666666666,4
1,1356970,918,328,40,6.933333333333334,6
2,101717,83,9,3,4.383333333333334,3
6,94791,109,28,10,3.3166666666666664,0
4,337314,542,192,85,3.1,2
1,53341,42,13,2,17.866666666666667,3
18,731706,953,88,28,6.15,3
5,6521,78,26,39,21.15,3
2,235231,576,18,46,24.05,1
12,618805,680,124,75,143.85,3
1,24233,47,3,30,10.666666666666666,4
3,259501,3900,39,449,5.05,3
1,51496,56,21,12,3.6666666666666665,6
796,3736,6,1,6,1.7166666666666668,3
1,4783671,38580,394,2585,4.666666666666667,1
3,28252,142,5,5,0.9,3
2,681600,303,125,42,4.833333333333333,3
1,510409,372,164,43,147.2,3
1,29637,103,5,5,2.0166666666666666,3
2,75954,1194,18,231,22.9,4
6,1273770,15465,1673,4869,7.2,5
1,61120,345,6,34,3.65,3
3,369073,2727,56,297,1.3166666666666667,3
39,819036,1160,113,46,5.05,3
3,237,0,0,0,0.5166666666666667,3
1,171565,5092,138,2199,6.133333333333334,1
30,2045313,8472,151,417,2.1,4
1,667184,3254,146,282,60.85,6
1,10291,60,0,9,11.716666666666667,3
10,224497,791,100,77,78.31666666666666,6
1,803845,10474,96,1169,11.15,4
2,769524,1387,83,691,15.35,4
2,217454,977,233,160,12.9,6
1,59421,1142,14,53,6.05,3
2,127418,305,59,42,39.38333333333333,3
10,129720,122,20,8,4.75,6
1,303545,158,88,9,1.5,3
1,21286,68,6,4,26.366666666666667,3
1,447453,15354,255,7354,10.55,3
3,576158,5461,80,682,46.916666666666664,1
6,3651036,8037,1093,260,1.9666666666666668,3
1,886602,366,145,16,3.45,3
1,614408,12060,523,2828,2.2333333333333334,5
1,679861,8900,251,6716,4.166666666666667,3
2,116272,99,20,2,156.8,3
66,1762069,1886,57,145,4.116666666666666,6
2,653739,2994,61,155,6.016666666666667,6
2,6848,32,2,0,33.1,5
1,18141,9,7,0,0.9666666666666667,3
1,33717,1131,52,494,6.9,7
2,84330,850,39,254,5.5,5
1,31745,197,19,35,5.25,5
5,93936,495,12,6,9.166666666666666,6
4,124293,3885,127,330,25.333333333333332,0
1,41694,27,8,9,39.4,3
13,94962,1947,52,89,10.133333333333333,3
1,135615,861,35,289,8.45,1
1,54457,445,12,87,3.5166666666666666,6
2,24898,380,2,14,4.366666666666666,6
1,1456284,19916,3786,803,3.5666666666666664,1
27,1805879,19688,615,1320,1.8333333333333335,6
1,1890222,5552,1099,4228,5.9,5
3,440632,1196,89,26,4.416666666666667,3
71,198282,151,3,11,2.3666666666666667,3
2,37110,115,6,2,11.283333333333333,6
1,888887,488,61,59,1.3666666666666667,3
3,3247,18,4,2,5.416666666666667,2
1,15416,245,8,99,4.483333333333333,3
8,986836,5755,248,339,2.65,3
1,1145306,12465,423,4723,3.6833333333333336,4
1,734150,1705,215,126,6.1,3
69,12662174,42288,3702,3594,59.083333333333336,2
29,11215,141,0,8,7.1,3
2,19561,36,2,3,10.666666666666666,4
20,1588065,1509,506,128,123.66666666666667,3
20,3302972,14558,1525,1150,4.55,6
1,4610,6,9,0,0.6333333333333333,0
275,2192,37,4,18,6.15,5
10,354683,1486,28,193,8.1,6
1,1155,4,0,0,91.91666666666666,4
4,3781487,26538,748,1950,9.333333333333334,3
9,567750,1690,553,70,6.683333333333334,3
34,7790730,16633,2993,1214,10.516666666666667,3
3,629318,1148,190,43,2.7666666666666666,7
187010,209314,424,266,11,3.1,4
1,541138,151,97,14,2.216666666666667,3
2,396119,758,79,61,61.36666666666667,3
3,1163274,7959,760,312,4.416666666666667,6
13,6319,11,0,2,10.216666666666667,3
1,4304,19,2,0,2.9,1
1462,3302,34,0,1,4.016666666666667,6
4,1206609,5473,466,374,6.9,2
40,4980050,18875,2335,2991,3.283333333333333,2
9,407913,900,65,81,4.85,3
290,1697936,75554,623,4219,32.916666666666664,1
1,204588,1410,61,210,36.483333333333334,2
3,144989,343,72,35,159.2,3
1,16788,453,54,106,3.5666666666666664,5
1,856303,4132,437,675,3.5,2
4,484085,2707,164,106,45.65,2
26,114107,91,13,6,13.466666666666667,3
1,4665557,2170,1234,101,82.78333333333333,4
1,244314,1861,29,49,2.75,4
3,51115,65,5,8,11.05,4
1,189370,5815,118,844,3.6833333333333336,3
26,7673256,44390,2096,5322,17.35,1
1,442481,388,85,22,98.73333333333333,4
2,13440,108,7,17,0.43333333333333335,1
1,10197,8,3,1,9.366666666666667,3
1,176953,189,81,21,4.85,3
111,688531,13198,527,946,1.1666666666666667,3
2455,2936,4,0,0,2.65,6
1,50697,254,16,37,4.25,6
2,26089,221,45,40,7.666666666666667,5
1,771276,2092,435,1294,4.383333333333334,5
152,561607,11475,151,598,4.35,1
2,610509,8029,781,1663,14.066666666666666,3
4,474691,1783,46,458,3.9166666666666665,3
2,538382,7854,223,932,5.083333333333333,1
1,714863,1637,51,135,4.1,6
1,53375,42,4,3,2.6,3
3,9423,92,3,19,0.75,4
29,1146959,7732,187,1000,4.733333333333333,6
4,3481083,9825,980,335,5.6,6
6,1579952,1968,363,123,135.93333333333334,3
3508,4102,6,0,0,6.883333333333333,5
1,199091,267,43,35,133.8,3
23,58661,138,15,15,1.4,3
25,2726,17,0,1,5.15,6
2,873603,832,197,120,2.716666666666667,7
359,165729,311,53,14,4.25,3
1,430521,617,111,152,3.1333333333333333,6
1,148824,230,7,25,4.666666666666667,6
3,245265,1731,150,2072,10.083333333333334,3
1,39758,122,6,3,5.9,3
3,249512,666,74,184,5.366666666666666,6
5,1637870,844,146,53,14.283333333333333,3
4667,96446,1145,16,206,11.15,5
1,310101,701,50,36,5.266666666666667,3
152,56893,705,84,175,3.6833333333333336,6
1,594906,2352,304,151,5.616666666666667,7
1,537076,816,189,59,5.766666666666667,3
1,23268,40,5,2,11.766666666666667,3
9,6092999,2646,2484,148,1.45,3
10,134,0,0,0,0.2833333333333333,3
3,902189,11650,306,1929,8.633333333333333,3
2,136935,855,17,275,17.433333333333334,2
1,53180,1244,27,49,8.0,5
2,565431,2729,243,34,2.35,6
1,309293,1155,38,77,0.7666666666666667,3
3,511090,3867,268,4251,2.716666666666667,1
2,188999,630,19,78,5.15,6
14,12323,259,14,8,6.133333333333334,6
1,35564,114,9,31,66.88333333333333,4
1,124001,42,18,1,2.0166666666666666,3
1,1164,5,0,0,1.0166666666666666,6
1,61660,112,5,3,12.416666666666666,3
5,2332751,1212,620,49,1.9666666666666668,3
1,3821,7,4,2,1.5166666666666666,3
7,859333,4692,281,1544,6.266666666666667,5
131,48277137,16526,9853,949,75.41666666666666,4
4,109216,87,34,10,43.06666666666667,3
1,4988,44,2,0,3.0166666666666666,3
1,75731,273,132,44,2.4833333333333334,4
6,18122,3,2,0,15.0,4
4,157790,602,84,20,2.2333333333333334,2
123,181320,2449,61,408,21.05,7
3,641635,1308,192,64,37.1,3
38,3283986,21895,1649,13352,12.416666666666666,3
10294,13166,44,6,0,2.9333333333333336,0
151,916177,343,109,21,1.3833333333333333,3
1,71198,676,16,156,6.116666666666666,0
1,926947,1945,157,119,5.35,3
30,81675,54,31,2,35.266666666666666,2
4,116846,668,30,195,31.15,3
21,3121329,3992,998,355,169.85,3
8,48054,662,21,139,7.45,3
1,53750,206,7,4,1.0833333333333333,2
14,4369742,9915,1864,406,2.066666666666667,3
4,963130,2428,419,1489,10.066666666666666,3
1,339563,981,30,17,1.85,3
1,159207,1045,40,175,23.466666666666665,6
1,8730,111,1,22,8.1,3
5,2794855,2854,803,246,139.15,3
2,188815,285,15,13,4.9,6
6,99225,1102,10,40,3.283333333333333,6
12,1100087,4145,1674,1685,4.533333333333333,3
1,8068,29,3,1,2.783333333333333,6
6872,37372,327,10,18,5.533333333333333,0
21,25797160,105514,13871,26112,1.45,3
2,3468671,22533,1167,2639,4.0,3
4,2478145,4419,419,346,87.08333333333334,4
1,673747,5612,330,622,17.55,3
3,140952,4145,56,263,8.3,5
30,733108,414,143,29,5.816666666666666,3
15,1197079,3279,303,197,4.433333333333334,3
1,97198,858,26,136,600.8666666666667,6
9083,15888,83,9,2,3.533333333333333,3
1,268374,1400,68,272,39.56666666666667,3
22,65331,59,9,10,72.71666666666667,3
1,140772,987,37,348,3.2333333333333334,4
37,9476978,32380,4969,7949,1.5166666666666666,3
1,488598,1184,295,189,3.9,7
1,154122,89,48,5,79.1,4
4,418713,428,92,34,5.283333333333333,3
1,77364,506,7,81,0.5333333333333333,1
69,1566427,1376,417,107,1.6166666666666667,3
40,578949,525,199,120,39.8,3
1,71,1,0,0,0.18333333333333332,3
1,38747,530,4,11,5.216666666666667,6
2,67460,1548,142,230,3.6166666666666667,1
1,46823,727,12,17,44.6,2
17,3762705,10056,732,1091,5.616666666666667,7
2,211748,5323,50,256,6.383333333333334,1
1,1046284,1457,199,44,7.5,3
1,571,4,0,2,0.5,3
25,1013356,5248,204,259,1.9666666666666668,3
3,230157,1007,106,84,68.41666666666666,6
1,724246,845,221,25,0.95,7
1,198644,495,62,35,81.76666666666667,3
1,627268,2617,388,529,41.1,3
3,523265,981,63,37,12.3,3
14,44050,248,10,7,9.583333333333334,3
1,930727,1035,205,67,5.716666666666667,3
1986,3421,6,0,0,2.5833333333333335,2
1317,5902,46,2,2,4.4,6
3,2512423,14242,2231,1523,5.233333333333333,3
1,172908,4420,352,889,12.1,3
2,119245,1388,30,428,4.183333333333334,3
1,7349,8,2,0,5.116666666666666,3
7,3764863,5774,1053,436,3.45,2
3,440427,1117,112,11,1.7666666666666666,3
142,408570,724,56,26,5.35,3
1,19698,66,4,14,0.5333333333333333,3
7,168452,877,90,81,1.2333333333333334,3
5,8919421,57579,2915,4647,5.416666666666667,6
1,723993,317,116,163,8.233333333333333,6
1,460979,1532,290,486,8.166666666666666,5
2,76233,461,16,23,32.7,2
1,87934,91,7,10,11.583333333333334,3
2,79266,237,14,20,17.0,3
8,119954,191,18,5,10.45,3
1,7290,5,2,4,31.6,3
2,237005,186,29,25,4.283333333333333,6
4,2489060,9413,1149,958,2.216666666666667,2
38,1241835,2247,157,77,8.0,3
18,2008984,5329,817,703,3.7,6
2,1834937,1551,92,225,4.366666666666666,6
3,195290,109,27,3,4.666666666666667,3
14,284545,3185,181,899,7.233333333333333,3
1,20100,311,9,55,600.5833333333334,6
569,5043,8,1,0,2.6,3
1,221835,1011,43,113,22.666666666666668,3
360209,661639,3813,88,186,3.783333333333333,6
1,4536,6,0,1,9.466666666666667,2
2,639267,1916,142,210,10.083333333333334,6
2,4640536,1396,1242,83,1.6166666666666667,6
1,108699,870,27,208,5.083333333333333,5
4,149917,399,46,78,2.6833333333333336,4
1,259982,1644,148,716,9.3,5
226,79187040,258611,20335,8789,4.366666666666666,6
8,246070,2482,83,868,6.933333333333334,6
1,183499,2477,73,228,4.9,6
1,94430,403,61,33,65.85,6
1,1089,1,1,0,0.26666666666666666,3
1,50464,155,19,14,8.016666666666667,1
1,153244,6837,45,283,4.383333333333334,5
5,1103013,4723,265,168,12.35,3
2,44757,140,16,8,4.533333333333333,6
9,1185843,15550,705,3324,4.8,5
1,35849,190,4,33,3.9,6
1,40967,614,23,93,2.5166666666666666,3
3,24367,160,12,21,4.3,3
25,277698,716,121,145,26.683333333333334,3
1,712381,686,137,77,280.73333333333335,3
3,15141,23,3,1,1.3166666666666667,3
6,185576,221,26,27,10.666666666666666,4
1,284375,1228,16,125,5.083333333333333,3
3,145139,604,48,45,3.1166666666666667,6
1,2777,41,3,4,0.7666666666666667,4
1,648792,1263,255,267,4.483333333333333,6
1,384,0,0,0,16.933333333333334,7
2,633225,4436,244,1579,6.883333333333333,3
1,394791,2447,70,693,5.4,3
1,15142,9,4,0,10.233333333333333,3
159,67205,208,20,19,10.983333333333333,6
1,1213742,3636,258,376,4.633333333333333,3
1,19342,139,6,114,2.2666666666666666,5
2,39272,74,6,11,5.45,3
1,4775,7,2,0,2.2,3
1,154049,1480,93,147,10.166666666666666,5
1,8542,23,3,1,2.4,1
1,22319,200,10,220,5.65,3
4,1151137,3728,289,232,5.55,6
2,25238,22,4,2,1.1833333333333333,3
5,2212591,3630,399,602,2.4166666666666665,4
83,416,1,1,0,0.36666666666666664,3
5,105405,256,9,15,3.85,4
2,866884,780,103,45,7.25,3
2,340763,1018,156,74,21.5,3
1,1316,1,0,0,2.3166666666666664,3
1,54708,293,6,69,20.4,2
2,765,6,0,1,6.116666666666666,3
5247,42132,574,36,91,14.4,5
1,18659,95,5,10,5.933333333333334,3
19,1685884,4262,743,418,10.066666666666666,4
1,287004,857,10,52,5.033333333333333,6
2,607037,1140,131,55,6.966666666666667,4
1,128359,82,45,35,3.5,0
5,31267,137,3,39,6.6,3
1,14478,255,6,23,5.183333333333334,0
1,13144,151,6,55,14.3,5
2,160374,432,71,9,6.216666666666667,5
3,571123,772,50,29,4.166666666666667,3
2,7236,20,1,14,12.65,2
88,1162944,10139,298,764,1.4333333333333333,1
5,192428,2037,126,771,4.766666666666667,5
4,187,4,0,0,4.3,3
2,3380198,48457,1328,1947,1.55,3
1,1044108,1497,415,43,2.783333333333333,7
1,93199,636,52,43,20.533333333333335,5
13,2390451,19160,8549,1968,6.583333333333333,3
3,87920,148,9,0,1.0333333333333334,3
3,2109743,2671,1055,280,7.666666666666667,3
6,1413180,11658,470,415,7.133333333333334,3
459,7148035,50456,2756,5515,3.9166666666666665,3
1,29137,26,7,1,10.816666666666666,4
1,7675,26,2,0,0.6166666666666667,4
6,64628,198,32,45,39.083333333333336,6
11,500221,970,80,54,7.883333333333333,4
3,7680,109,1,49,6.466666666666667,1
4,2379412,2867,686,228,10.016666666666667,3
3,1869322,6936,369,748,1.9833333333333334,1
56432,97071,1061,103,92,6.9,5
12,616309,690,234,151,37.9,3
9,483520,839,44,5,3.033333333333333,3
1,4408,136,2,20,4.6,5
1,8038,7,0,2,4.516666666666667,3
6,238810,137,54,39,37.3,3
3,358607,127,128,86,2.5,7
1,8190,16,2,1,4.0,3
3,5250,18,1,1,0.35,3
1,263392,235,68,34,4.566666666666666,6
16,591,0,0,0,2.9333333333333336,2
1,1096041,3858,433,464,34.35,3
1,134849,189,30,5,124.9,3
2,2740184,22882,921,14511,1.3166666666666667,4
1,2374,0,0,0,116.86666666666667,3
1,2583,4,1,2,3.5166666666666666,2
2,656769,637,101,38,142.81666666666666,3
2,192340,253,30,11,34.733333333333334,3
1,12947,67,2,3,1.4166666666666667,3
225,87934318,122141,8575,7292,4.8,6
1,7600,16,2,0,140.8,3
4,324690,1203,178,140,2.533333333333333,7
1,280561,1294,34,60,2.033333333333333,3
314,4902051,6572,767,386,3.5,4
1,383223,4542,159,437,3.15,0
2,82474,527,85,69,4.083333333333333,3
